L74|Determinantes de los precios relativos de la vivienda: Bogotá versus Medellín|No abstract is available for this item.
L74|Mortgage In The Russian Federation In November 2015|Over 10 months of 2015, entities of all patterns of ownership have built 792,000 fl ats with total fl oor space of 58.9 million sq. m., which climed to 104.2% of fl oor area commissioned as of 1 November 2014. For the category “all fl ats” the rate of accessibility decreased in 2015 on the primary and secondary housing markets to 2.49 and 2.54 years, respectively. Compared to 9 months of 2014, the number of registered plots of land by individuals for the same period of 2015 (429,157 certificates) down 12.61%. In comparison with last year, the number of housing mortgage loans (HML) for 10 months 2015 fell by 33.93% in quantitative terms (526,757 mortgages) and down 37.07% in value terms (Rb 872.82bn). As of 1 November 2015, the HML quality portfolio denominated in roubles has deteriorated: outstanding debt in percent to residual debt has moved up by 0.17 p.p. to 1.02%. Nevertheless, from March 2015, average weighted rate on rouble loans down 1.82 p.p. to 12.89%.
L74|Mortgage In The Russian Federation In November 2015|The volume of housing mortgage loans (HML) (Rb 985.29 bn) originated during January–November 2015 fell against the volume of HML originated over the same period of 2014 by 32.66% in quantitative terms and by 35.92% in monetary terms. The share of past-due debt in residual debt on HML for November 2015 has gone up in ruble loans by 0.02 p.p. to 1.05%, and on foreign currency loans – by 0.71 p.p. to 19.41%. Weighted average rate on HML in rubles extended during the month, for November 2015, has come to 12.29%, down 0.60 p.p. against October 2015 and down 2.42 p.p. maximum level posted in February 2015. The latter is due to the effective State program.
L74|Mortgage In The Russian Federation In December 2015|In 2015, 691943 housing mortgage loans (HML) were originated totaling to Rb 1.15 trillion, which demonstrate a reduction against 2014 in quantitative terms by 31.68% and in value terms – by 34.96%. The HML portfolio quality deteriorate. In 2015 against 2014, outstanding debt denominated in rubles as a share of residual debt went up by 0.19 p.p. to 1.04% and in foreign currency – by 7.81 p.p. to 20.37%. In 2015, weighted average ruble rate on HML for the year against 2014 moved up by 0.88 p.p. to 13.33%, and weighted average rate in foreign currency moved up by 0.57 p.p. to 9.82%.
L74|Austerity: A Trend Across Russia’S Region|The year of 2015 was marked by a few troublesome trends in the crisis unfolding in Russia’s regions. The overwhelming majority of Russia’s territories ran a budget deficit while regional and municipal debts were piling up. A new trend towards drastic shrinking of consumption took hold. Furthermore, investment continued to decline for three consecutive years. On the other hand, the industrial sector downturn was moderate and geographically localized, and the unemployment rate continued to grow at slowest pace. The outlook for 2016 is negative: the adverse trends are expected to worsen.
L74|The Real Estate Market In The Russian Federation In Q1 2016|In Q1 2016, 224,000 ﬂats were built totaling to 15.6 mn sq. m, which constitutes 84% of the ﬂ oor space commissioned in Q1 2015. In Q1 2016, the vol ume of land mortgage loans extended to individuals exceeded by 52.8% the volume of land mortgage loans extended to individuals in Q1 2015 and its volume came to 79.13% of the total number of mortgage loans originated in Q1 2016. In Q1 2016, credit institutions extended to borrowers 188,300 housing mortgage loans (HML) totaling to Rb 323.4 bn, which by 48% exceeded the amount of housing mortgage loans originated in Q1 2015. As of 1 April 2016, outstanding debt on HML denominated in rubles in percent to residual debt went up by 0.06 p.p. against 2015 and constituted 1.08% Average weighted rate for March 2016 on HML denominated in rubles came to 12.86% against the maximum value of 14.71% for February 2015.
L74|The real estate market in the Russian Federation in H1 2016|As for 1 August 2016, since the turn of the year 521,600 apartments were built totaling to 37.2 mn sq. m, which constitutes 92.6% of the floor area commissioned during the same period of 2015. Decline in the volumes of commissioned housing in 2016 was owing, first of all, to a reduction of housing floor area constructed by individuals. In H1 2016, the number of registrations of land mortgage loans extended to individuals exceeded by 33.6% the number of registrations of land mortgage loans extended to individuals in H1 2015 and constituted 79.02% of the total number of mortgages extended during 2016. In H1 2016, credit institutions issued 389,800 housing mortgage loans (HML) totaling to Rb 664.5bn, which by 44.2% exceeded the amount of housing mortgage loans originated in H1 2015. As of 1 July 2016, outstanding debt on HML denominated in rubles in percent to residual debt went up by 0.03 p.p. against 2015 and constituted 1.11%. Average weighted interest rate for June 2016 on HML denominated in rubles came to 12.99% exceeding by 0.48 p.p. interest rates of February 2016.
L74|Рынок Недвижимости Рф|За 10 месяцев 2015 г. организациями всех форм собственности построено 792 тыс. квартир площадью 58,9 млн кв. м, что соста- вило 104,2% к площади, введенной на 1 ноября 2014 г. Для категории «все квартиры» коэффициент доступности жилья (КДЖ) сни- зился в 2015 г. на первичном и вторичном рынках соответственно до 2,49 и 2,54 лет. По сравнению с 9 месяцами 2014 г. количество зарегистрированных ипотек земельных участков для физических лиц за аналогичный период 2015 г. (429157 актов) снизилось на 12,61%. В отличие от предыдущего года объем предоставленных ИЖК за 10 месяцев 2015 г. уменьшился на 33,93% по количеству кредитов (526757 кредитов) и на 37,07% в денежном выражении (872,820 млрд руб.). На 1 ноября 2015 г. качество портфеля ИЖК в рублях ухудшилось: просроченная задолженность в процентах от остаточной поднялась на 0,17 п.п. до 1,02%. Тем не менее, начиная с марта 2015 г., средневзвешенная ставка по кредитам в рублях снизилась на 1,82 п.п. до 12,89%.м.
L74|Ипотека В Рф|Объем предоставленных за январь–ноябрь 2015 г. ИЖК (985,29 млрд руб.) снизился по отношению к объему предоставленных за такой же период 2014 г. ИЖК на 32,66% по количеству и на 35,92% в денежном выражении. Доля просроченной задолженности в остаточной задолженности по ИЖК за ноябрь 2015 г. увеличилась по кредитам в рублях на 0,02 п.п. до 1,05%, а по кредитам в иностранной валюте – на 0,71 п.п. до 19,41%. Средневзвешенная ставка по ИЖК в рублях, выданным в течение месяца, за ноябрь 2015 г. составила 12,29%, что на 0,60 п.п. меньше, чем за октябрь 2015 г. и на 2,42 п.п. меньше, чем максимальное значение в феврале 2015 г. в связи с действием программы Правительства РФ.
L74|Ипотека В Рф|В 2015 г. предоставлены 691943 ИЖК на сумму 1,15 трлн руб., что свидетельствует о снижении по сравнению с 2014 г. количественного объема на 31,68% и в денежном выражении – на 34,96%. Качество портфеля ИЖК ухудшилось: просроченная задолженность за 2015 г. относительно 2014 г. в долях от остаточной задолженности увеличилась в рублях на 0,19 п.п. до 1,04%, а в иностранной валюте – на 7,81 п.п. до 20,37%. В 2015 г. средневзвешенная ставка по ИЖК за год относительно 2014 г. поднялась в рублях на 0,88 п.п. до 13,33%, а средневзвешенная за год ставка в иностранной валюте выросла на 0,57 п.п. до 9,82%.
L74|Рынок Недвижимости В Рф|В I квартале 2016 г. построено 224,0 тыс. квартир площадью 15,6 млн кв. м, составляющих 84% от площади в I квартале 2015 г. В I квартале 2016 г. объем регистраций земельных ипотек физическими лицами на 52,8% превысил объем регистраций земельных ипотек физическими лицами в I квартале 2015 г., и его объем составил 79,13% от общего количества ипотек в I квартале 2016 г. В I квартале 2016 г. кредитные организации предоставили заемщикам 188,3 тыс. ипотечных жилищных кредитов (ИЖК) на общую сумму 323,4 млрд руб., что на 48% превысило сумму за ИЖК в I квартале 2015 г. На 1 апреля 2016 г. просроченная задолженность по ИЖК в рублях в процентах к остаточной задолженности увеличилась на 0,06 п.п. относительно 2015 г. и составила 1,08%. Средневзвешенная ставка за март 2016 г. по ИЖК в рублях составила 12,86%, против максимального значения в 14,71% за февраль 2015 г.
L74|Рынок Недвижимости Российской Федерации В Первой Половине 2016 Г|На 1 августа 2016 г. с начала года построено 521,5 тыс. квартир площадью 37,2 млн кв. м, что составляет 92,6% от площади, введенной за тот же период 2015 г. Снижение введенного жилья в 2016 г. вызвано, прежде всего, уменьшением площади построенного индивидуального жилья. В 1-ом полугодии 2016 г. объем регистраций земельных ипотек физическими лицами на 33,6% превысил объем регистраций земельных ипотек физическими лицами в 1-ом полугодии 2015 г. и составил 79,02% от общего количества ипотек за 2016 г. В 1-ом полугодии 2016 г. кредитные организации предоставили заемщикам 389,8 тыс. ипотечных жилищных кредитов (ИЖК) на общую сумму 664,5 млрд руб., что на 44,2% превысило сумму ИЖК в 1-ом полугодии 2015 г. На 1 июля 2016 г. просроченная задолженность по ИЖК в рублях в процентах к остаточной задолженности увеличилась на 0,03 п.п. относительно 2015 г. и составила 1,11%. Средневзвешенная ставка за июнь 2016 г. по ИЖК в рублях составила 12,99%, превысив данные за февраль 2016 г. на 0,48 п.п.
L74|Output-based allocations in pollution markets with uncertainty and self-selection|We study pollution permit markets in which a fraction of permits are allocated to firms based on their output. Output-based allocations, which are receiving increasing attention in the design of carbon markets around the world (e.g., Europe, California, New Zealand), are shown to be optimal under demand and supply volatility despite the output distortions they may create. In a market that covers multiple sectors, the optimal design combines auctioned permits with output-based allocations that are specific to each sector and increasing in its volatility. When firms are better informed about the latter or must self select, the regulator resort to some free (i.e., lump-sum) allocations to sort firms out.
L74|Output-based allocations in pollution markets with uncertainty and self-selection|We study pollution permit markets in which a fraction of permits are allocated to firms based on their output. Output-based allocations, which are receiving increasing attention in the design of carbon markets around the world (e.g., Europe, California, New Zealand), are shown to be optimal under demand and supply volatility despite the output distortions they may create. In a market that covers multiple sectors, the optimal design combines auctioned permits with output-based allocations that are specific to each sector and increasing in its volatility. When firms are better informed about the latter or must self select, the regulator resort to some free (i.e., lump-sum) allocations to sort firms out. Numerical exercises illustrate the policy relevance of our results: the gains from considering output-based allocations can be substantial.
L74|Productivity distribution and drivers of productivity growth in the construction sector|This study draws on firm-level data from the Longitudinal Business Database to examine productivity in the New Zealand construction industry. It finds that over the period 2001–2012, on average labour productivity in this industry grew by 1.7 percent annually and multi-factor productivity by 0.5 percent annually, compared with 0.5 and 0.1 percent annually respectively for firms in the overall measured sector. Within the construction industry, productivity growth rates vary markedly by sub-industry and other firm characteristics. Labour productivity is more widely dispersed across the construction industry than is multi-factor productivity. High-productivity firms tend to be younger, more likely to be a new start-up, to belong to a business group, and to locate in Auckland than low-productivity firms. Working-proprietor-only firms are slightly less productive on average than employing firms, and also exhibit much greater productivity variation. Overall, however, productivity variation or dispersion is no greater in construction than in other industries. We decompose productivity changes over time into that due to changes at continuing firms, to reallocation of output from low- to high-productivity firms, and to entry and exit. In the ‘Building construction’ and ‘Heavy and civil engineering and construction’ industries, productivity was enhanced by net entry and reallocation, but reduced by an overall decline in the productivity of continuing firms. In the ‘Construction services’ industry, net entry, reallocation, and productivity improvement of continuing firms all contributed to positive productivity growth.
L74|Past Performance and Procurement Outcomes|Reputational incentives may be a powerful mechanism for improving supplier performance. We analyze their role in contract awarding, exploiting an experiment run by a firm which introduced a new vendor rating system scoring suppliers' past performance and linking it to the award of future contracts. We study responses in both price and performance to the announcement of the switch from price-only to price-and-rating auctions. Across the 136 parameters scored, overall compliance improves from 25 percent to 80 percent. Improvements involve all parameters and suppliers, but are more pronounced for parameters receiving a higher weight in the announced scoring auction. Prices do not significantly change overall, but we find some evidence of lower prices right after the announcement when suppliers compete to win contracts to get scored, and of higher prices once they have established a good reputation. Even under an upper bound estimate for this price increase, however, the cost of the policy is below its lower bound benefit estimate, which derives from a reduction in fatal accidents driven by improvements on the subset of parameters involving worksite safety.
L74|Policy measures to improve energy efficiency in Russian buildings: Forecast up to 2050|The article presents a long-term forecast of costs and benefits associated with the implementation of additional energy efficiency policies in Russian buildings. In Russia, buildings are directly and indirectly responsible for 38% of primary energy use; at the same time, they have a large energy efficiency potential. The 10 assessed scenarios of implementing packages of policy measures to improve energy efficiency illustrate that it is possible to halve fossil fuel use while providing energy services to the buildings stock which is expected to double by 2050. Additional benefits are considered, such as reduced greenhouse gas emissions and air pollution and improved indoor comfort, employment growth, improved affordability of housing services for both residents and the public sector. The paper estimates the costs and economic benefits of the implementation of energy efficiency measures and policies in the buildings sector. It shows that a new model of economic growth in Russia should be based on improving the overall economic efficiency, including energy efficiency.
L74|Ein Bayes-Netz zur Analyse des Absturzrisikos im Gerüstbau<BR>[A Bayesian network for analysing the risk of falling from height in scaffolding]|Falling from height while erecting a scaffold is one of the most prominent operative risks of a scaffolding company. Proper estimates of conditional fall probabilities considering all influencing factors are a crucial concern in assessing and implementing suitable risk control measures. This paper proposes an approach to designing a Bayesian network by which the following presumptions can be reviewed: 1. The risk of falling from height is more sensitive to length than to height of a scaffold 2. Project staff changes during running projects generally increase fall probability 3. The fall probability decreases systematically as the erecting process progresses These presumptions will be discussed and scrutinised on the basis of a Bayesian network that provides suitable hypotheses about the relations between fall probability and its most relevant influencing factors. Theoretical implications, occurring problems, and present solutions in designing and applying the risk model will be presented in detail.
L74|Developing an Appropriate Performance Measurement Framework for Total Quality Management in Construction, and other Industries|Total quality management (TQM) is a set of opinions and ideas that widely called “management philosophy”. This management technique is able to assist the construction firms in improving continuously the organization's performance, in order to satisfy customers and survive in the market. The success of TQM implementation is tightly dependent on identifying and selecting the appropriate critical success factors (CSFs), quality tools, and performance measures (KPIs) within TQM framework. Doubtlessly, a set of suitable performance measures (indicators) has a significant role to verify and ensure that TQM implementation can successfully achieve its aims in the organization. Thus, the main purpose of this paper was to develop a suitable framework to assess the effects of TQM implementation on organization's performance in construction industry. For this aim, the study was conducted a comprehensive literature review to specify the existing key performance indicators (KPIs) from 26 TQM frameworks that formulated by scholars. In data analysis, the only 20 KPIs were found of 26 TQM studies. The extracted KPIs (20) classified based on four dimensions of balanced scorecard (BSC), and then arranged from highest to lowest frequency for each perspective of BSC. Finally, a total of ten KPIs were determined and presented within BSC system as an appropriate performance measures framework, which enables evaluating critical areas that very vital to the success of TQM implementation in construction firms at project and enterprise levels.
L74|Identification of A Set of Appropriate Critical Success Factors for Successful TQM Implementation in Construction, and Other Industries|Total quality management (TQM) is a management philosophy that emphasizes on non-stop quality improvement within all aspects of the organizations. Its main aims are to satisfy customers and survive in the market. Thus, it is very vital to specify the factors that cause implementing TQM successfully. Specially, the identification of the TQM critical success factors (CSFs) is more important in the construction firms than other industries, because the majority of construction organizations are confusing related to TQM CSFs, and often they do not develop a proper framework with right and essential factors for TQM implementation. Numerous studies showed construction companies usually fail to implement TQM and achieve performance excellence at project and enterprise levels. The main purpose of this study is to determine these factors as critical success factors of TQM implementation in construction industry. For this aim, the study carried out an extensive literature review to specify the most frequently used CSFs from TQM frameworks of 37 empirical studies in different industries, in order to propose a set of appropriate TQM CSFs. So, Pareto analysis was employed to analyze comprehensively the 37 TQM frameworks. Finally, the findings of this study revealed the seven CSFs, which are as most vital elements in developing an effective model for successful TQM implementation in construction industry.
L74|Impact of ISO 9001 Certification on the Projects' Success of Large-Scale (AAA) Construction Firms in the Philippines|The general aim of the study was to identify the effects of ISO 9001 certification on project success, and its main criteria into large-scale construction companies in Metro Manila, Philippines. For this aim, the research was conducted an in-depth literature review for identifying the main variables first. Subsequently, a survey questionnaire was designed, and distributed randomly among 67 managers working in ISO 9001:2008-certified projects of large-scale construction firms. Then the descriptive and inferential statistics analysis employed, in order to find the results and conclusions. Finally, the findings revealed that ISO 9001 certification can significantly affect the construction project success and its main criteria, except time length of projects in Metro Manila, Philippines
L74|Effectiveness of Quality Management System (QMS) on Construction Projects|Quality management system (QMS) provides generic guidance and requirements for establishing an appropriate quality management procedure, in order to lower cost, increase productivity, customer's satisfaction, and market share in the organizations since the last two-decade. In construction industry, it can assist the companies to achieve successfully their objectives, and ensure that all phases of construction project consistently meet client's requirements (need). The main aim of this article was to evaluate the impact of QMS implementation on main factors of construction projects in Metro Manila, Philippines. For this intention, the study was conducted an in-depth literature review from different books, journals, and websites, in order to understand profoundly quality management system, identify the characteristics of the vital factors of construction projects, and the findings of empirical studies concerning the effects of QMS on construction projects. Subsequently, a questionnaire was designed based on previous studies and then distributed randomly among the 37 managers with the aim of collecting data. Finally, the analysis of data was accomplished by descriptive statistics to find the results and conclusion. The findings have shown that the implementation of QMS can be affected mostly on customer's satisfaction, followed by cost, and time respectively, while minimum effectiveness of QMS was on scope (quality) through QMS implementation in construction projects in Metro Manila.
L74|Construction Industry and Payment Discipline in the Czech Republic|The paper deals with payment discipline in the building industry in the Czech Republic. The aim of this paper is to identify, compare and evaluate the financial situation of building companies with different payment practices in the Czech Republic in the period 2010 - 2014. The paper uses enterprise and statistical methods. The payment discipline of companies is expressed by a payment index, which is constructed by Bisnode. The results are based on analysis of 1374 companies which are operated in the building industry. The analysis shows that payment habits increase with higher index IN05, Taffler´s model, index IN99 and with larger size of the firms. Payment habits of building companies are very good. However, about 2 % of solvent companies have poor payments habits.
L74|Dynamics of a facilitator’s role: Insights from the Danish construction industry|A facilitator is used in many different business capacities. In the construction industry, the role of facilitator is usually carried out by a stakeholder, often the architect. Facilitation embodies different roles, competences and activities. The present research addresses how a facilitator may have and make use of different roles during different phases of a process. This paper is based on a theory-building approach that combines existing theory and cases. Three cases demonstrate other stakeholders’ involvement in the process and the impact of this involvement on the facilitator’s role. The research in the three cases applied is based on workshops, interviews and observations. The cases are viewed from role and network perspectives, offering both possibilities and limitations for innovations in different stages of construction projects. Construction process facilitators fill the role of assisting and enabling the process. To achieve project success, they align the activities of various stakeholders. They reach alignment by influencing the other stakeholders, based on competences and the role taken and made. This paper contributes to the understanding of the facilitator’s role, the changes in this role over time and this role’s importance in construction industry projects.
L74|Constructability and plant utilisation: the case of facade scaffolding system selection|In the process of selecting options of construction methods and organisation of works, buildability is one of key issues that affect project outcomes. The decisions in this respect affect not only the duration of construction processes, but also plant utilisation rates, productivity of crews, work safety and, eventually, economic efficiency. Some systematic procedure of buildability assessment is likely to support the planners in the process of selecting options under a number of criteria and providing aggregated scores that point to the best solution.The paper puts forward a method of multi-attribute assessment for buildability analysis. The proposed procedure of analysis is illustrated by a case of selecting a facade scaffolding. On the basis of opinion surveys among construction engineers, scaffolding systems were assessed and ranked in terms of buildability.
L74|Multicriteria optimization of building renovation|The choice of the right technologies for the repair of a residential building is a difficult and complex decision-making problem, which requires from a manager extensive knowledge, skills and experience. Nowadays, due to the variety of available repair technologies and because of the need of taking into account the increasing number of requirements to fulfill for residential buildings, including technical, economic, functional, etc., the choice becomes more difficult. Bearing in mind also financial constraints, the choice of repair technology of a building deals with the implementation of two opposing objectives, ie. the building?s renovation providing an adequate ( assumed) level at the lowest possible performance cost. Searching for repair technology that enables optimal renovation of a building requires the application of appropriate computational tools. The authors proposed a method to support a manager in making renovation decisions. It will allow assessing repair technologies as well as their selection (for accepted assumptions regarding cost and building?s use value). It is based on such computational tools as, for exmple, multi-criteria decision support methods and linear programming. The proposed approach is an understandable and comprehensive tool that can be useful for managers at the maintenance stage of multi-family residential buildings.
L74|IWH-Bauumfrage zum Jahresauftakt 2016: Wohnungsbau im Jahr 2016 der entscheidende Impulsgeber|Das Baugewerbe in Ostdeutschland dürfte das Jahr 2015 nach einem witterungsbedingt guten Start, einer Abschwä-chung im Sommerhalbjahr und einer zuletzt wieder einsetzenden Kräftigung insgesamt mit einem Minus abge-schlossen haben. Die vor Jahresfrist geäußerten Erwartungen der Unternehmen sind damit zu einem Großteil nicht in Erfüllung gegangen. Die Ertragslage der Bauunternehmen hat sich gegenüber dem Vorjahresstand leicht ver-schlechtert. Während sie im Hoch- und Ausbaubereich aber immer noch als gut bezeichnet werden kann, stellt sie sich im Tiefbau eher ungünstig dar. Für das Jahr 2016 sind die 300 vom IWH befragten Unternehmen allerdings zuversichtlich. Insgesamt überwiegen bei den Umsatzerwartungen für das Baugewerbe die Hoffnungen auf eine Expansion gegenüber der Furcht vor Rückgängen, was alles in allem auf eine Ausweitung der Bauproduktion im Jahr 2016 hindeutet. Die Hoffnungen richten sich auf den Wohnungsbau, der vor allem den Hoch- und Ausbauunternehmen zugutekommen dürfte: Die Salden aus den Auf- und Abwärtserwartungen der Unternehmen fallen hier sowohl hinsichtlich der Umsatz- als auch der Beschäftigungsentwicklung klar positiv aus. Bedenken äußerten die Bauunternehmen dagegen hinsichtlich der Nachfrage im Wirtschaftsbau und im öffentlichen Bau, auch wenn die Skepsis etwas weniger ausgeprägt ist als vor einem Jahr.
L74|Potential Demand of Primary Dwellings|The paper uses the headship rate method to draw up various scenarios of net household formation and, by extension, of the demand for primary dwellings in Spain to 2029. INE’s Household Projection is taken as a baseline scenario and different scenarios are prepared, under different assumptions about the pace of household formation and immigrant inflows. All the scenarios present a potential demand for dwellings far removed from the figure of 427,000 recorded between 2002 and 2008, placing the range between 63,000 and 236,000 dwellings per year.
L74|The real estate market, the supply chain and credit: the effects of the great recession|The supply chain of the real estate sector accounts for one fifth of Italian GDP; its importance for the banking system is even greater: lending to this sector accounts for more than one third of total loans to the private sector. The crisis in the construction and real estate sector started even before the global financial crisis of 2008 and hit firms in the sector and the banks that finance them. The fall in turnover and profitability has greatly increased the economic and financial vulnerability of firms, undermining their ability to repay their debt, particularly, in the case of large and highly leveraged firms. Due to the increase of loans classified as bad debts, the banking system has tightened conditions on new loans to this sector
L74|Highway to Economic Growth? Competition in Public Works Tenders in the Democratic Republic of Congo| The Democratic Republic of Congo (DRC) is one of the poorest countries in the world. The construction sector will play an essential part to bring the country on the path of economic growth, and competition within the sector is crucial to achieve this goal. In this paper, we analyse the effect of competition in public works tenders in the DRC, using a unique and newly assembled database on public works contracts. We find that the number of participating bidders significantly reduces contract prices, confirming our prior hypothesis that competitive pressure can enhance the overall performance of the sector. Further, we account for the possibility of heteregenous tender participants, finding that the competition effect can vary with the degree of bidders' heterogeneity.
L74|Europäische Bauwirtschaft schaltet 2015 einen Gang höher: Ausgewählte Ergebnisse der EUROCONSTRUCT-Winterkonferenz 2014|Nach den aktuellen Analysen der Experten aus den 19 Mitgliedsländern des EUROCONSTRUCT-Netzwerks werden im laufenden Jahr die gesamten Bauleistungen um mehr als 2% zunehmen. Ähnlich große Zuwächse werden auch für die Jahre 2016 und 2017 erwartet. Mit einem Anstieg um wahrscheinlich gut 7½% dürfte sich im Dreijahreszeitraum bis 2017 wiederum der Tiefbau am günstigsten entwickeln. Die Wohnungsbauleistungen werden bis zum Ende des Prognosezeitraums mit voraussichtlich 6½% etwas langsamer wachsen. Dies liegt aber weniger an der Neubaunachfrage, die sich wieder spürbar beleben dürfte, sondern an der verhaltenen Entwicklung der Bauaktivitäten an bestehenden Gebäuden. Ganz im Gegensatz zum Neubaubereich werden diese dennoch bereits 2017 wieder das Vorkrisenniveau von 2007 erreichen. Der dritte Baubereich, der Nichtwohnhochbau, wird in den drei Jahren bis 2017 mit rund 6% wohl den geringsten Anstieg aufweisen. Ursache hierfür ist die noch immer ungünstige wirtschaftliche Situation in vielen Ländern Europas, die sich dort auch nur langsam verbessern dürfte. Infolgedessen werden sich die Unternehmen weiterhin mit der Beauftragung von Bauvorhaben zurückhalten.
L74|Europäischer Wohnungsbau: Bestandsmaßnahmen 2017 wieder auf Vorkrisenniveau – Ausgewählte Ergebnisse der EUROCONSTRUCT-Winterkonferenz 2014|Nach den neusten Prognosen der Mitglieder des EUROCONSTRUCT-Netzwerks dürfte im laufenden Jahr der Umfang der Wohnungsbaumaßnahmen in den 19 EUROCONSTRUCT-Ländern voraussichtlich um fast 2% steigen. 2016 und 2017 dürften die Zuwächse noch etwas höher liegen. Ab dem kommenden Jahr wird der Neubaubereich spürbar an Schwung gewinnen. Allerdings dürfte das Neubauvolumen im letzten Jahr des Prognosezeitraums noch um fast 40% unter dem Rekordniveau des Jahres 2006 liegen. Im Gegensatz dazu wird dann der Teilbereich Instandhaltung und Modernisierung seinen Spitzenwert aus dem Jahr 2007 in etwa wieder erreichen.
L74|ifo Architektenumfrage: Reichweite der Auftragsbestände wieder über sechs Monate|Nach den Umfrageergebnissen des ifo Instituts hat sich das Geschäftsklima bei den freischaffenden Architekten zu Beginn des ersten Quartals 2015 verbessert. Dies ist ausschließlich auf eine optimistischere Einschätzung der Entwicklung in den kommenden sechs Monaten zurückzuführen, während sich die Lageurteile sichtlich eintrübten.
L74|ifo Architektenumfrage: Weiterhin erfreulich gute Geschäftslage|Nach den Ergebnissen der vierteljährlichen Umfrage des ifo Instituts bei den freischaffenden Architekten hat sich das Geschäftsklima zu Beginn des zweiten Quartals 2015 gegenüber den beiden Vorquartalen kaum verändert. Es ist somit weiterhin recht gut.
L74|Baunachfrage in Europa gewinnt etwas an Fahrt – Ausgewählte Ergebnisse der EUROCONSTRUCT-Sommerkonferenz 2015|Die Experten des EUROCONSTRUCT-Netzwerks gehen bei ihrer aktuellen Einschätzung des europäischen Bauvolumens von einer kontinuierlichen Aufwärtsentwicklung aus, so dass am Ende des Prognosezeitraumes 2017 das Niveau von 2011 wieder erreicht sein wird.
L74|Genehmigungen für Wohngebäude ziehen in Europa 2015 spürbar an|Nach Ansicht der Experten des EUROCONSTRUCT-Netzwerkes wird der europäische Wohnungsbau seine Erholung fortsetzen. In 16 der 19 EUROCON­STRUCT-Mitgliedsländer dürfte der Umfang der Bauleistungen im laufenden Jahr zunehmen; in neun Ländern wird der Zuwachs voraussichtlich sogar die 3%-Marke übertreffen. Im Teilsegment Bestandsmaßnahmen werden die Wachstumsraten, vor allem wegen des inzwischen erreichten hohen Niveaus, bis einschließlich 2016 kontinuierlich sinken. Das Neubausegment wird dagegen mittelfristig merklich an Schwung gewinnen. Für 2015 gehen die Experten des EUROCONSTRUCT-Netzwerkes davon aus, dass die Zahl der genehmigten Wohnungen in neu errichteten Wohngebäuden um mehr als 100 000 Einheiten zulegen wird.
L74|ifo Architektenumfrage: Anhaltend gutes Geschäftsklima|Nach den Umfrageergebnissen des ifo Instituts bei den freischaffenden Architekten ist das Geschäftsklima zu Beginn des dritten Quartals 2015 weiterhin recht gut. Die konjunkturelle »Schönwetterlage« hält sich somit bei den Architekten bereits seit gut zwei Jahren.
L74|ifo Architektenumfrage: Ausgezeichnete Geschäftslage bei den freischaffenden Architekten|Nach den Ergebnissen der vierteljährlichen Umfrage des ifo Instituts bei den freischaffenden Architekten hat sich das Geschäftsklima zu Beginn des vierten Quartals 2015 weiter aufgehellt. Dies ist umso bemerkenswerter, als sich im langjährigen Durchschnitt das Klima zu dieser Jahreszeit eigentlich immer etwas verschlechtert. Berücksichtigt man diesen saisonalen Einflussfaktor, so ist die Verbesserung des Geschäftsklimas – bei einer bereits recht guten Ausgangssituation – sogar besonders hervorzuheben.
L74|Cash Flow – An Instrumet For Annalysing And Determining The Value Of An Enterprise|The purpose of this thesis is to understand the logic of the approach based on income and the methods included in this approach. Reading through this paper must provide us with the ability to choose and correctly apply the methods presented in order to estimate the enterprise value. Understanding the method cash - flow update – is conditioned by the differentiation between collection and income, fees and expenses. The profit is the result of comparing revenues and expenses. Not all revenue generate collection at the same time; not all expenses generate payments. Their registration into accounting is delayed. Cash-flow is the evolution of the availability of funds in itself of the company, the evolution of the net treasury. In summary, we note that approach based on income estimates an enterprise value by converting future streams of income in the present value of an enterprise which can generate those cash flows.
L74|Renegotiation of public contracts: An empirical analysis|Using a dataset of public contracts awarded in Italy between 2000 and 2007, we document two facts: (i) both price and time renegotiations are systematic, but nearly uncorrelated to each other; (ii) renegotiations are linked to the project design stage.
L74|Comparative life cycle assessment of four insulating boards made with natural and recycled materials|"Purpose. This paper quantifies and compares the environmental impacts calculated with Life Cycle Assessment (LCA) for four different insulating boards made with natural or recovered fibers: recycled PET, recycled textile, hemp and sheep wool fibers. Methods. The environmental impacts of the different boards are compared using as functional unit 1 R of thermic resistance and the system boundaries are taken from cradle to grave. Moreover, the length of the use phase necessary to balance the CO2 emissions linked to the life cycle of each insulating board has been assessed. Results and discussion. The results of the comparative LCA and a contribution analysis are reported in order to highlight the main sources of environmental impact. The insulating boards made with sheep wool and recycled textile show the lowest environmental impact for almost all the impact categories considered in the analysis and require the shortest use time in order to balance the CO2 emissions of the life cycle (5 months). If the CO2 uptake from the atmosphere is included in the calculation, the insulating board made with hemp outperform the other boards in impact category ""climate change"" and in the ""offsetting period"" (less than 1 month). Conclusions. The paper concludes that the use of insulating boards, in particular made with recycled or natural materials, can represent an important step towards the increase of the sustainability of the building sector. In addition, LCA results should increasingly be included in rating systems and schemes in the building sector in order to effectively lead this sector toward sustainability."
